season,celebrity_name,week,total_judge_score,num_judges,results,parsed_elim_week,last_active_week,true_elimination_week,is_eliminated,judge_percentage,score_rate,week_rank,celebrity_industry,celebrity_age_during_season,celebrity_homestate,celebrity_homecountry/region,ballroom_partner,placement,final_est_share,std_dev,ci_width_95,base_popularity,perf_share,vote_cv,vote_count_est
3,Sara Evans,3,25.0,3,Withdrew,-1,5,5,0,0.1207729468599033,0.8333333333333334,3.0,Singer/Rapper,35,Missouri,United States,Tony Dovolani,6,0.0620363596531957,0.0330116446673916,0.1266269306934213,0.0462883031013646,0.1207729468599033,0.5321338139751897,868509
3,Harry Hamlin,3,22.0,3,Eliminated Week 3,3,3,3,1,0.1062801932367149,0.7333333333333333,4.0,Actor/Actress,54,California,United States,Ashly DelGrosso,9,0.0157933090044623,0.0104106253457636,0.0385696945777247,0.0098508628071824,0.1062801932367149,0.6591794881504657,221106
3,Joey Lawrence,3,22.0,3,3rd Place,999,9,999,0,0.1062801932367149,0.7333333333333333,4.0,Actor/Actress,30,Pennsylvania,United States,Edyta Sliwinska,3,0.1238357284606262,0.0459428036385591,0.1766639292491665,0.1284590686443993,0.1062801932367149,0.3709979681119791,1733700
3,Mario Lopez,3,22.0,3,2nd Place,999,10,999,0,0.1062801932367149,0.7333333333333333,4.0,Actor/Actress,32,California,United States,Karina Smirnoff,2,0.226684792144964,0.0584939498932229,0.2285697347953924,0.2563285180913699,0.1062801932367149,0.2580409093161232,3173587
3,Willa Ford,3,22.0,3,Eliminated Week 5,5,5,5,0,0.1062801932367149,0.7333333333333333,4.0,Singer/Rapper,25,Florida,United States,Maksim Chmerkoskiy,7,0.0549833252803061,0.0296191119026795,0.1139496331839277,0.0351747871879237,0.1062801932367149,0.5386926263859211,769767
3,Jerry Springer,3,21.0,3,Eliminated Week 7,7,7,7,0,0.1014492753623188,0.7,8.0,TV Personality,62,,England,Kym Johnson,5,0.0746720764330929,0.0350221628472839,0.1338595961968653,0.0635123089111131,0.1014492753623188,0.46901284282169636,1045409
3,Emmitt Smith,3,19.0,3,1st Place,999,10,999,0,0.0917874396135265,0.6333333333333333,9.0,Athlete,37,Florida,United States,Cheryl Burke,1,0.3218031320749038,0.0647962153649438,0.2517181256342052,0.3766987875024151,0.0917874396135265,0.20135358828596378,4505244
3,Mario Lopez,4,29.0,3,2nd Place,999,10,999,0,0.1464646464646464,0.9666666666666668,1.0,Actor/Actress,32,California,United States,Karina Smirnoff,2,0.2342110740978847,0.0587643609812324,0.2257804279079857,0.2588786966154307,0.1464646464646464,0.2509034263540963,3278955
3,Willa Ford,4,28.0,3,Eliminated Week 5,5,5,5,0,0.1414141414141414,0.9333333333333332,2.0,Singer/Rapper,25,Florida,United States,Maksim Chmerkoskiy,7,0.056989291730552,0.0317677839599704,0.1224815180402804,0.0355247364933813,0.1414141414141414,0.5574342651979244,797850
3,Joey Lawrence,4,27.0,3,3rd Place,999,9,999,0,0.1363636363636363,0.9,3.0,Actor/Actress,30,Pennsylvania,United States,Edyta Sliwinska,3,0.1296711428016531,0.0466520284128453,0.1788442530570798,0.1297370909281353,0.1363636363636363,0.35977186137863326,1815396
3,Emmitt Smith,4,24.0,3,1st Place,999,10,999,0,0.1212121212121212,0.8,4.0,Athlete,37,Florida,United States,Cheryl Burke,1,0.3260620001829857,0.0648877337305495,0.2523842886705815,0.3804465139164772,0.1212121212121212,0.1990042804562769,4564868
3,Monique Coleman,4,24.0,3,Eliminated Week 8,8,8,8,0,0.1212121212121212,0.8,4.0,Actor/Actress,25,South Carolina,United States,Louis van Amstel,4,0.0879004056504871,0.038939797559439,0.1499865119836994,0.079077311636644,0.1212121212121212,0.44299906549092494,1230606
3,Vivica A. Fox,4,24.0,3,Eliminated Week 4,4,4,4,1,0.1212121212121212,0.8,4.0,Actor/Actress,42,Indiana,United States,Nick Kosovich,8,0.0156962226675667,0.0111452113161925,0.0408417106309155,0.0054426466309504,0.1212121212121212,0.710056906826506,219747
3,Jerry Springer,4,22.0,3,Eliminated Week 7,7,7,7,0,0.1111111111111111,0.7333333333333333,7.0,TV Personality,62,,England,Kym Johnson,5,0.0774901120735142,0.034395863737942,0.1327165570813445,0.0641441844722276,0.1111111111111111,0.44387422882174876,1084862
3,Sara Evans,4,20.0,3,Withdrew,-1,5,5,0,0.101010101010101,0.6666666666666666,8.0,Singer/Rapper,35,Missouri,United States,Tony Dovolani,6,0.0719797507953559,0.0300787770560119,0.114185701562198,0.0467488193067532,0.101010101010101,0.4178783161048756,1007717
3,Emmitt Smith,5,27.0,3,1st Place,999,10,999,0,0.149171270718232,0.9,1.0,Athlete,37,Florida,United States,Cheryl Burke,1,0.3353349903586911,0.0657610691635247,0.2535504980149918,0.3825284812662837,0.149171270718232,0.19610559904048,4694690
3,Mario Lopez,5,27.0,3,2nd Place,999,10,999,0,0.149171270718232,0.9,1.0,Actor/Actress,32,California,United States,Karina Smirnoff,2,0.2375477578010893,0.0591976484764723,0.2312540320548407,0.2602953924562345,0.149171270718232,0.24920314560931983,3325669
3,Monique Coleman,5,27.0,3,Eliminated Week 8,8,8,8,0,0.149171270718232,0.9,1.0,Actor/Actress,25,South Carolina,United States,Louis van Amstel,4,0.0959898770824924,0.0396280697028181,0.152051705327466,0.0795100567793006,0.149171270718232,0.41283592507116423,1343858
3,Willa Ford,5,27.0,3,Eliminated Week 5,5,5,5,1,0.149171270718232,0.9,1.0,Singer/Rapper,25,Florida,United States,Maksim Chmerkoskiy,7,0.0533102217854743,0.0320656625394156,0.1218601211519273,0.0357191431676029,0.149171270718232,0.6014918239967384,746343
3,Joey Lawrence,5,25.0,3,3rd Place,999,9,999,0,0.1381215469613259,0.8333333333333334,5.0,Actor/Actress,30,Pennsylvania,United States,Edyta Sliwinska,3,0.1338149028790612,0.0465067068591557,0.1802530510914717,0.1304470682245249,0.1381215469613259,0.3475450481116246,1873409
3,Jerry Springer,5,24.0,3,Eliminated Week 7,7,7,7,0,0.1325966850828729,0.8,6.0,TV Personality,62,,England,Kym Johnson,5,0.0891185895964317,0.0350057995828118,0.1364485716253324,0.0644952091047741,0.1325966850828729,0.3928001973699709,1247660
3,Sara Evans,5,24.0,3,Withdrew,-1,5,5,1,0.1325966850828729,0.8,6.0,Singer/Rapper,35,Missouri,United States,Tony Dovolani,6,0.0548836604967608,0.0312659398361733,0.1203752011871716,0.047004649001279,0.1325966850828729,0.5696766497201584,768371
3,Mario Lopez,6,28.0,3,2nd Place,999,10,999,0,0.2372881355932203,0.9333333333333332,1.0,Actor/Actress,32,California,United States,Karina Smirnoff,2,,,,,,,
3,Emmitt Smith,6,25.0,3,1st Place,999,10,999,0,0.211864406779661,0.8333333333333334,2.0,Athlete,37,Florida,United States,Cheryl Burke,1,,,,,,,
3,Joey Lawrence,6,24.0,3,3rd Place,999,9,999,0,0.2033898305084746,0.8,3.0,Actor/Actress,30,Pennsylvania,United States,Edyta Sliwinska,3,,,,,,,
3,Monique Coleman,6,23.0,3,Eliminated Week 8,8,8,8,0,0.1949152542372881,0.7666666666666667,4.0,Actor/Actress,25,South Carolina,United States,Louis van Amstel,4,,,,,,,
3,Jerry Springer,6,18.0,3,Eliminated Week 7,7,7,7,0,0.1525423728813559,0.6,5.0,TV Personality,62,,England,Kym Johnson,5,,,,,,,
3,Emmitt Smith,7,28.5,3,1st Place,999,10,999,0,0.2111111111111111,0.95,1.0,Athlete,37,Florida,United States,Cheryl Burke,1,0.3763767670745061,0.0685187001813226,0.2664973261457732,0.4170264943105469,0.2111111111111111,0.18204816602763074,5269275
3,Joey Lawrence,7,28.5,3,3rd Place,999,9,999,0,0.2111111111111111,0.95,1.0,Actor/Actress,30,Pennsylvania,United States,Edyta Sliwinska,3,0.1581125367187491,0.05022330300496,0.193773279887511,0.142211328617107,0.2111111111111111,0.3176427628524948,2213576
3,Mario Lopez,7,28.0,3,2nd Place,999,10,999,0,0.2074074074074074,0.9333333333333332,3.0,Actor/Actress,32,California,United States,Karina Smirnoff,2,0.271069894927722,0.062112236911034,0.2401364384643693,0.2837699160122097,0.2074074074074074,0.2291373482385257,3794979
3,Monique Coleman,7,27.0,3,Eliminated Week 8,8,8,8,0,0.2,0.9,4.0,Actor/Actress,25,South Carolina,United States,Louis van Amstel,4,0.1182576053038715,0.041536371921247,0.1612748676099645,0.0866806051443333,0.2,0.35123636923406554,1655606
3,Jerry Springer,7,23.0,3,Eliminated Week 7,7,7,7,1,0.1703703703703703,0.7666666666666667,5.0,TV Personality,62,,England,Kym Johnson,5,0.076183195975153,0.0287207677771458,0.1094103439519409,0.070311655915803,0.1703703703703703,0.37699610011783996,1066565
3,Mario Lopez,8,28.5,3,2nd Place,999,10,999,0,0.2614678899082568,0.95,1.0,Actor/Actress,32,California,United States,Karina Smirnoff,2,0.2970509593188961,0.0631967395452068,0.2450608567748536,0.3052312291725474,0.2614678899082568,0.21274713163731132,4158713
3,Emmitt Smith,8,27.0,3,1st Place,999,10,999,0,0.2477064220183486,0.9,2.0,Athlete,37,Florida,United States,Cheryl Burke,1,0.4090506512485571,0.0692043439990769,0.2696626222935855,0.4485659059449055,0.2477064220183486,0.16918282317322436,5726709
3,Joey Lawrence,8,27.0,3,3rd Place,999,9,999,0,0.2477064220183486,0.9,2.0,Actor/Actress,30,Pennsylvania,United States,Edyta Sliwinska,3,0.1862213740668491,0.0487315212776174,0.1926214034666105,0.1529666683701347,0.2477064220183486,0.26168597198796273,2607099
3,Monique Coleman,8,26.5,3,Eliminated Week 8,8,8,8,1,0.2431192660550458,0.8833333333333333,4.0,Actor/Actress,25,South Carolina,United States,Louis van Amstel,4,0.1076770153656982,0.0352248066621286,0.1354035517764464,0.0932361965124123,0.2431192660550458,0.32713394351149416,1507478
3,Emmitt Smith,9,29.5,3,1st Place,999,10,999,0,0.3333333333333333,0.9833333333333332,1.0,Athlete,37,Florida,United States,Cheryl Burke,1,,,,,,,
3,Joey Lawrence,9,29.5,3,3rd Place,999,9,999,0,0.3333333333333333,0.9833333333333332,1.0,Actor/Actress,30,Pennsylvania,United States,Edyta Sliwinska,3,,,,,,,
3,Mario Lopez,9,29.5,3,2nd Place,999,10,999,0,0.3333333333333333,0.9833333333333332,1.0,Actor/Actress,32,California,United States,Karina Smirnoff,2,,,,,,,
3,Emmitt Smith,10,29.666600000000003,3,1st Place,999,10,999,0,0.5,0.9888866666666668,1.0,Athlete,37,Florida,United States,Cheryl Burke,1,0.5932849491448919,0.0551653151350253,0.2045499278576401,0.5950751005109779,0.5,0.09298283264144097,8305989
3,Mario Lopez,10,29.666600000000003,3,2nd Place,999,10,999,0,0.5,0.9888866666666668,1.0,Actor/Actress,32,California,United States,Karina Smirnoff,2,0.4067150508551099,0.0551653151350253,0.2045499278576401,0.4049248994890221,0.5,0.13563627659965222,5694011
4,Joey Fatone,1,24.0,3,2nd Place,999,10,999,0,0.116504854368932,0.8,1.0,Singer/Rapper,30,New York,United States,Kym Johnson,2,,,,,,,
4,Laila Ali,1,23.0,3,3rd Place,999,10,999,0,0.1116504854368932,0.7666666666666667,2.0,Athlete,29,Florida,United States,Maksim Chmerkoskiy,3,,,,,,,
4,Apolo Anton Ohno,1,21.0,3,1st Place,999,10,999,0,0.1019417475728155,0.7,3.0,Athlete,24,Washington,United States,Julianne Hough,1,,,,,,,
4,Ian Ziering,1,21.0,3,Eliminated Week 9,9,9,9,0,0.1019417475728155,0.7,3.0,Actor/Actress,42,New Jersey,United States,Cheryl Burke,4,,,,,,,
4,Paulina Porizkova,1,19.0,3,Eliminated Week 2,2,2,2,0,0.0922330097087378,0.6333333333333333,5.0,Model,41,,Czechoslovakia,Alec Mazo,11,,,,,,,
4,Shandi Finnessey,1,19.0,3,Eliminated Week 3,3,3,3,0,0.0922330097087378,0.6333333333333333,5.0,Beauty Pagent,28,Missouri,United States,Brian Fortuna,10,,,,,,,
4,Heather Mills,1,18.0,3,Eliminated Week 6,6,6,6,0,0.087378640776699,0.6,7.0,Model,39,,England,Jonathan Roberts,7,,,,,,,
4,John Ratzenberger,1,17.0,3,Eliminated Week 7,7,7,7,0,0.0825242718446602,0.5666666666666667,8.0,Actor/Actress,59,Connecticut,United States,Edyta Sliwinska,6,,,,,,,
4,Clyde Drexler,1,16.0,3,Eliminated Week 5,5,5,5,0,0.0776699029126213,0.5333333333333333,9.0,Athlete,44,Louisiana,United States,Elena Grinenko,8,,,,,,,
4,Leeza Gibbons,1,15.0,3,Eliminated Week 4,4,4,4,0,0.0728155339805825,0.5,10.0,TV Personality,50,South Carolina,United States,Tony Dovolani,9,,,,,,,
4,Billy Ray Cyrus,1,13.0,3,Eliminated Week 8,8,8,8,0,0.0631067961165048,0.4333333333333333,11.0,Singer/Rapper,45,Kentucky,United States,Karina Smirnoff,5,,,,,,,
4,Laila Ali,2,27.0,3,3rd Place,999,10,999,0,0.110204081632653,0.9,1.0,Athlete,29,Florida,United States,Maksim Chmerkoskiy,3,0.1597944624296414,0.0502877291090995,0.193373685175703,0.1732560347382341,0.110204081632653,0.3147025769509474,2237122
4,Apolo Anton Ohno,2,26.0,3,1st Place,999,10,999,0,0.1061224489795918,0.8666666666666667,2.0,Athlete,24,Washington,United States,Julianne Hough,1,0.254110051845923,0.0605798485878078,0.2353266955475177,0.2934407097060058,0.1061224489795918,0.23840004811985857,3557541
4,Heather Mills,2,24.0,3,Eliminated Week 6,6,6,6,0,0.0979591836734693,0.8,3.0,Model,39,,England,Jonathan Roberts,7,0.0275295843367277,0.0227450115561417,0.0866977462769545,0.0099682382084976,0.0979591836734693,0.8262025055640663,385414
4,Joey Fatone,2,24.0,3,2nd Place,999,10,999,0,0.0979591836734693,0.8,3.0,Singer/Rapper,30,New York,United States,Kym Johnson,2,0.1979956124549906,0.0551728122100914,0.2155025598321446,0.2244957990979672,0.0979591836734693,0.2786567415610463,2771939
4,Ian Ziering,2,22.0,3,Eliminated Week 9,9,9,9,0,0.0897959183673469,0.7333333333333333,5.0,Actor/Actress,42,New Jersey,United States,Cheryl Burke,4,0.094896340478242,0.0416797066924129,0.1589929087129334,0.0966695796939517,0.0897959183673469,0.4392130031818171,1328549
4,Billy Ray Cyrus,2,21.0,3,Eliminated Week 8,8,8,8,0,0.0857142857142857,0.7,6.0,Singer/Rapper,45,Kentucky,United States,Karina Smirnoff,5,0.0875526159249624,0.0398149133004689,0.1529112599837253,0.0883505322395564,0.0857142857142857,0.4547541256173609,1225737
4,John Ratzenberger,2,21.0,3,Eliminated Week 7,7,7,7,0,0.0857142857142857,0.7,6.0,Actor/Actress,59,Connecticut,United States,Edyta Sliwinska,6,0.0588483751659507,0.0321583365922104,0.1223749841692611,0.0520807337617847,0.0857142857142857,0.5464609090994412,823877
4,Leeza Gibbons,2,21.0,3,Eliminated Week 4,4,4,4,0,0.0857142857142857,0.7,6.0,TV Personality,50,South Carolina,United States,Tony Dovolani,9,0.0266492525479811,0.0210303691183229,0.0774891405664305,0.0065756297362102,0.0857142857142857,0.7891541828596661,373090
4,Paulina Porizkova,2,21.0,3,Eliminated Week 2,2,2,2,1,0.0857142857142857,0.7,6.0,Model,41,,Czechoslovakia,Alec Mazo,11,0.0050944714623856,0.0049124520254173,0.0178532546808531,9.074643915360984e-05,0.0857142857142857,0.9642711833185801,71323
4,Shandi Finnessey,2,20.0,3,Eliminated Week 3,3,3,3,0,0.0816326530612244,0.6666666666666666,10.0,Beauty Pagent,28,Missouri,United States,Brian Fortuna,10,0.0307747270289327,0.0209629148415151,0.0791118353789661,0.0088032425899743,0.0816326530612244,0.6811730554687593,430846
4,Clyde Drexler,2,18.0,3,Eliminated Week 5,5,5,5,0,0.073469387755102,0.6,11.0,Athlete,44,Louisiana,United States,Elena Grinenko,8,0.0567545063242614,0.0300718784806346,0.1126725210062656,0.0462687537886637,0.073469387755102,0.5298588681015358,794563
4,Heather Mills,3,24.0,3,Eliminated Week 6,6,6,6,0,0.110091743119266,0.8,1.0,Model,39,,England,Jonathan Roberts,7,0.0314750988159567,0.0239467217365889,0.0900647718457371,0.0099691428727147,0.110091743119266,0.7608148230641554,440651
4,Ian Ziering,3,24.0,3,Eliminated Week 9,9,9,9,0,0.110091743119266,0.8,1.0,Actor/Actress,42,New Jersey,United States,Cheryl Burke,4,0.0982065837708448,0.0410914288597826,0.1586261148800339,0.0966783529102215,0.110091743119266,0.41841826975333263,1374892
4,Joey Fatone,3,24.0,3,2nd Place,999,10,999,0,0.110091743119266,0.8,1.0,Singer/Rapper,30,New York,United States,Kym Johnson,2,0.2004267997295562,0.0550489410898761,0.2145619125528876,0.2245161731412122,0.110091743119266,0.27465858440166585,2805975
4,Leeza Gibbons,3,24.0,3,Eliminated Week 4,4,4,4,0,0.110091743119266,0.8,1.0,TV Personality,50,South Carolina,United States,Tony Dovolani,9,0.0285732543220422,0.0230024595148411,0.0853313509885148,0.0065762265053486,0.110091743119266,0.8050346402823414,400026
4,Apolo Anton Ohno,3,23.0,3,1st Place,999,10,999,0,0.1055045871559633,0.7666666666666667,5.0,Athlete,24,Washington,United States,Julianne Hough,1,0.2521860574928938,0.0598373687404109,0.2315154446560349,0.2934673408221933,0.1055045871559633,0.23727469050146446,3530605
4,Billy Ray Cyrus,3,21.0,3,Eliminated Week 8,8,8,8,0,0.0963302752293578,0.7,6.0,Singer/Rapper,45,Kentucky,United States,Karina Smirnoff,5,0.0901450422344929,0.0398635420087818,0.1532443385620044,0.0883585504633798,0.0963302752293578,0.4422155785903941,1262031
4,Laila Ali,3,21.0,3,3rd Place,999,10,999,0,0.0963302752293578,0.7,6.0,Athlete,29,Florida,United States,Maksim Chmerkoskiy,3,0.1583840551655368,0.0510204664477581,0.2005031141139288,0.1732717585333269,0.0963302752293578,0.32213133067235533,2217377
4,Shandi Finnessey,3,21.0,3,Eliminated Week 3,3,3,3,1,0.0963302752293578,0.7,6.0,Beauty Pagent,28,Missouri,United States,Brian Fortuna,10,0.0110217485994668,0.0076637818573102,0.028382876748293,0.0088040415253929,0.0963302752293578,0.6953326677838534,154304
4,John Ratzenberger,3,20.0,3,Eliminated Week 7,7,7,7,0,0.091743119266055,0.6666666666666666,9.0,Actor/Actress,59,Connecticut,United States,Edyta Sliwinska,6,0.0626555422764698,0.0328611563033836,0.1252559180000459,0.0520854603318415,0.091743119266055,0.5244732566256084,877178
4,Clyde Drexler,3,16.0,3,Eliminated Week 5,5,5,5,0,0.073394495412844,0.5333333333333333,10.0,Athlete,44,Louisiana,United States,Elena Grinenko,8,0.0669258175927384,0.0285024195410807,0.1083228109971327,0.046272952894368,0.073394495412844,0.4258807821299336,936961
4,Joey Fatone,4,28.0,3,2nd Place,999,10,999,0,0.1473684210526315,0.9333333333333332,1.0,Singer/Rapper,30,New York,United States,Kym Johnson,2,0.2102326201912336,0.0574582650089192,0.2253994317934775,0.2265103799320667,0.1473684210526315,0.27330803828946015,2943257
4,Apolo Anton Ohno,4,26.0,3,1st Place,999,10,999,0,0.1368421052631579,0.8666666666666667,2.0,Athlete,24,Washington,United States,Julianne Hough,1,0.2643399718884777,0.0616677339083846,0.2400663462549165,0.2960739885116385,0.1368421052631579,0.23328947744006565,3700760
4,Ian Ziering,4,24.0,3,Eliminated Week 9,9,9,9,0,0.1263157894736842,0.8,3.0,Actor/Actress,42,New Jersey,United States,Cheryl Burke,4,0.1034068264383445,0.0429853057491352,0.1642795396368284,0.0975370733542981,0.1263157894736842,0.41569118045378606,1447696
4,Heather Mills,4,23.0,3,Eliminated Week 6,6,6,6,0,0.1210526315789473,0.7666666666666667,4.0,Model,39,,England,Jonathan Roberts,7,0.0322725856088847,0.0245202809933365,0.0926595944498114,0.0100576912037218,0.1210526315789473,0.7597866898704894,451816
4,Billy Ray Cyrus,4,21.0,3,Eliminated Week 8,8,8,8,0,0.1105263157894736,0.7,5.0,Singer/Rapper,45,Kentucky,United States,Karina Smirnoff,5,0.0931804900832496,0.0411141484085634,0.1581059647301625,0.0891433724158424,0.1105263157894736,0.44123129607744144,1304527
4,Laila Ali,4,21.0,3,3rd Place,999,10,999,0,0.1105263157894736,0.7,5.0,Athlete,29,Florida,United States,Maksim Chmerkoskiy,3,0.1617742608990897,0.0513533847041604,0.1963314338383479,0.1748108000762857,0.1105263157894736,0.3174385370006,2264840
4,John Ratzenberger,4,16.0,3,Eliminated Week 7,7,7,7,0,0.0842105263157894,0.5333333333333333,7.0,Actor/Actress,59,Connecticut,United States,Edyta Sliwinska,6,0.0623082048912627,0.0325440074707236,0.1242048288047867,0.0525480959506716,0.0842105263157894,0.522306934175328,872315
4,Leeza Gibbons,4,16.0,3,Eliminated Week 4,4,4,4,1,0.0842105263157894,0.5333333333333333,7.0,TV Personality,50,South Carolina,United States,Tony Dovolani,9,0.0134830952479473,0.0109500445810199,0.0405764071703626,0.0066346381349951,0.0842105263157894,0.8121313674385681,188763
4,Clyde Drexler,4,15.0,3,Eliminated Week 5,5,5,5,0,0.0789473684210526,0.5,9.0,Athlete,44,Louisiana,United States,Elena Grinenko,8,0.0590019447515111,0.0303332512380975,0.1153876295076683,0.0466839604204797,0.0789473684210526,0.5141059564366416,826027
4,Apolo Anton Ohno,5,30.0,3,1st Place,999,10,999,0,0.1704545454545454,1.0,1.0,Athlete,24,Washington,United States,Julianne Hough,1,0.2757496368751355,0.0621889031472753,0.2432277112155152,0.298051452041544,0.1704545454545454,0.22552669099410486,3860495
4,Laila Ali,5,28.0,3,3rd Place,999,10,999,0,0.1590909090909091,0.9333333333333332,2.0,Athlete,29,Florida,United States,Maksim Chmerkoskiy,3,0.1737934769153241,0.0531748495613491,0.2083255222326528,0.1759783527664838,0.1590909090909091,0.3059657387903979,2433109
