season,celebrity_name,week,total_judge_score,num_judges,results,parsed_elim_week,last_active_week,true_elimination_week,is_eliminated,judge_percentage,score_rate,week_rank,celebrity_industry,celebrity_age_during_season,celebrity_homestate,celebrity_homecountry/region,ballroom_partner,placement
4,Joey Fatone,3,24.0,3,2nd Place,999,10,999,0,0.11009174311926606,0.8,1.0,Singer/Rapper,30,New York,United States,Kym Johnson,2
4,Leeza Gibbons,3,24.0,3,Eliminated Week 4,4,4,4,0,0.11009174311926606,0.8,1.0,TV Personality,50,South Carolina,United States,Tony Dovolani,9
4,Apolo Anton Ohno,3,23.0,3,1st Place,999,10,999,0,0.10550458715596331,0.7666666666666667,5.0,Athlete,24,Washington,United States,Julianne Hough,1
4,Billy Ray Cyrus,3,21.0,3,Eliminated Week 8,8,8,8,0,0.0963302752293578,0.7,6.0,Singer/Rapper,45,Kentucky,United States,Karina Smirnoff,5
4,Laila Ali,3,21.0,3,3rd Place,999,10,999,0,0.0963302752293578,0.7,6.0,Athlete,29,Florida,United States,Maksim Chmerkoskiy,3
4,Shandi Finnessey,3,21.0,3,Eliminated Week 3,3,3,3,1,0.0963302752293578,0.7,6.0,Beauty Pagent,28,Missouri,United States,Brian Fortuna,10
4,John Ratzenberger,3,20.0,3,Eliminated Week 7,7,7,7,0,0.09174311926605505,0.6666666666666666,9.0,Actor/Actress,59,Connecticut,United States,Edyta Sliwinska,6
4,Clyde Drexler,3,16.0,3,Eliminated Week 5,5,5,5,0,0.07339449541284404,0.5333333333333333,10.0,Athlete,44,Louisiana,United States,Elena Grinenko,8
4,Joey Fatone,4,28.0,3,2nd Place,999,10,999,0,0.14736842105263157,0.9333333333333333,1.0,Singer/Rapper,30,New York,United States,Kym Johnson,2
4,Apolo Anton Ohno,4,26.0,3,1st Place,999,10,999,0,0.1368421052631579,0.8666666666666667,2.0,Athlete,24,Washington,United States,Julianne Hough,1
4,Ian Ziering,4,24.0,3,Eliminated Week 9,9,9,9,0,0.12631578947368421,0.8,3.0,Actor/Actress,42,New Jersey,United States,Cheryl Burke,4
4,Heather Mills,4,23.0,3,Eliminated Week 6,6,6,6,0,0.12105263157894737,0.7666666666666667,4.0,Model,39,,England,Jonathan Roberts,7
4,Billy Ray Cyrus,4,21.0,3,Eliminated Week 8,8,8,8,0,0.11052631578947368,0.7,5.0,Singer/Rapper,45,Kentucky,United States,Karina Smirnoff,5
4,Laila Ali,4,21.0,3,3rd Place,999,10,999,0,0.11052631578947368,0.7,5.0,Athlete,29,Florida,United States,Maksim Chmerkoskiy,3
4,John Ratzenberger,4,16.0,3,Eliminated Week 7,7,7,7,0,0.08421052631578947,0.5333333333333333,7.0,Actor/Actress,59,Connecticut,United States,Edyta Sliwinska,6
4,Leeza Gibbons,4,16.0,3,Eliminated Week 4,4,4,4,1,0.08421052631578947,0.5333333333333333,7.0,TV Personality,50,South Carolina,United States,Tony Dovolani,9
4,Clyde Drexler,4,15.0,3,Eliminated Week 5,5,5,5,0,0.07894736842105263,0.5,9.0,Athlete,44,Louisiana,United States,Elena Grinenko,8
4,Apolo Anton Ohno,5,30.0,3,1st Place,999,10,999,0,0.17045454545454544,1.0,1.0,Athlete,24,Washington,United States,Julianne Hough,1
4,Laila Ali,5,28.0,3,3rd Place,999,10,999,0,0.1590909090909091,0.9333333333333333,2.0,Athlete,29,Florida,United States,Maksim Chmerkoskiy,3
4,Joey Fatone,5,25.0,3,2nd Place,999,10,999,0,0.14204545454545456,0.8333333333333334,3.0,Singer/Rapper,30,New York,United States,Kym Johnson,2
4,Ian Ziering,5,24.0,3,Eliminated Week 9,9,9,9,0,0.13636363636363635,0.8,4.0,Actor/Actress,42,New Jersey,United States,Cheryl Burke,4
4,Heather Mills,5,21.0,3,Eliminated Week 6,6,6,6,0,0.11931818181818182,0.7,5.0,Model,39,,England,Jonathan Roberts,7
4,John Ratzenberger,5,18.0,3,Eliminated Week 7,7,7,7,0,0.10227272727272728,0.6,6.0,Actor/Actress,59,Connecticut,United States,Edyta Sliwinska,6
4,Billy Ray Cyrus,5,17.0,3,Eliminated Week 8,8,8,8,0,0.09659090909090909,0.5666666666666667,7.0,Singer/Rapper,45,Kentucky,United States,Karina Smirnoff,5
4,Clyde Drexler,5,13.0,3,Eliminated Week 5,5,5,5,1,0.07386363636363637,0.43333333333333335,8.0,Athlete,44,Louisiana,United States,Elena Grinenko,8
4,Apolo Anton Ohno,6,28.0,3,1st Place,999,10,999,0,0.16470588235294117,0.9333333333333333,1.0,Athlete,24,Washington,United States,Julianne Hough,1
4,Laila Ali,6,28.0,3,3rd Place,999,10,999,0,0.16470588235294117,0.9333333333333333,1.0,Athlete,29,Florida,United States,Maksim Chmerkoskiy,3
4,Joey Fatone,6,27.0,3,2nd Place,999,10,999,0,0.1588235294117647,0.9,3.0,Singer/Rapper,30,New York,United States,Kym Johnson,2
4,Ian Ziering,6,24.0,3,Eliminated Week 9,9,9,9,0,0.1411764705882353,0.8,4.0,Actor/Actress,42,New Jersey,United States,Cheryl Burke,4
4,Heather Mills,6,23.0,3,Eliminated Week 6,6,6,6,1,0.13529411764705881,0.7666666666666667,5.0,Model,39,,England,Jonathan Roberts,7
4,Billy Ray Cyrus,6,21.0,3,Eliminated Week 8,8,8,8,0,0.12352941176470589,0.7,6.0,Singer/Rapper,45,Kentucky,United States,Karina Smirnoff,5
4,John Ratzenberger,6,19.0,3,Eliminated Week 7,7,7,7,0,0.11176470588235295,0.6333333333333333,7.0,Actor/Actress,59,Connecticut,United States,Edyta Sliwinska,6
4,Joey Fatone,7,29.5,3,2nd Place,999,10,999,0,0.19093851132686085,0.9833333333333333,1.0,Singer/Rapper,30,New York,United States,Kym Johnson,2
4,Laila Ali,7,29.5,3,3rd Place,999,10,999,0,0.19093851132686085,0.9833333333333333,1.0,Athlete,29,Florida,United States,Maksim Chmerkoskiy,3
4,Apolo Anton Ohno,7,27.0,3,1st Place,999,10,999,0,0.17475728155339806,0.9,3.0,Athlete,24,Washington,United States,Julianne Hough,1
4,Ian Ziering,7,27.0,3,Eliminated Week 9,9,9,9,0,0.17475728155339806,0.9,3.0,Actor/Actress,42,New Jersey,United States,Cheryl Burke,4
4,John Ratzenberger,7,22.5,3,Eliminated Week 7,7,7,7,1,0.14563106796116504,0.75,5.0,Actor/Actress,59,Connecticut,United States,Edyta Sliwinska,6
4,Billy Ray Cyrus,7,19.0,3,Eliminated Week 8,8,8,8,0,0.12297734627831715,0.6333333333333333,6.0,Singer/Rapper,45,Kentucky,United States,Karina Smirnoff,5
4,Apolo Anton Ohno,8,29.0,3,1st Place,999,10,999,0,0.23107569721115537,0.9666666666666667,1.0,Athlete,24,Washington,United States,Julianne Hough,1
4,Joey Fatone,8,27.5,3,2nd Place,999,10,999,0,0.21912350597609562,0.9166666666666666,2.0,Singer/Rapper,30,New York,United States,Kym Johnson,2
4,Laila Ali,8,26.5,3,3rd Place,999,10,999,0,0.21115537848605578,0.8833333333333333,3.0,Athlete,29,Florida,United States,Maksim Chmerkoskiy,3
4,Ian Ziering,8,23.5,3,Eliminated Week 9,9,9,9,0,0.18725099601593626,0.7833333333333333,4.0,Actor/Actress,42,New Jersey,United States,Cheryl Burke,4
4,Billy Ray Cyrus,8,19.0,3,Eliminated Week 8,8,8,8,1,0.15139442231075698,0.6333333333333333,5.0,Singer/Rapper,45,Kentucky,United States,Karina Smirnoff,5
4,Joey Fatone,9,30.0,3,2nd Place,999,10,999,0,0.25316455696202533,1.0,1.0,Singer/Rapper,30,New York,United States,Kym Johnson,2
4,Laila Ali,9,30.0,3,3rd Place,999,10,999,0,0.25316455696202533,1.0,1.0,Athlete,29,Florida,United States,Maksim Chmerkoskiy,3
4,Apolo Anton Ohno,9,29.5,3,1st Place,999,10,999,0,0.2489451476793249,0.9833333333333333,3.0,Athlete,24,Washington,United States,Julianne Hough,1
4,Ian Ziering,9,29.0,3,Eliminated Week 9,9,9,9,1,0.24472573839662448,0.9666666666666667,4.0,Actor/Actress,42,New Jersey,United States,Cheryl Burke,4
4,Apolo Anton Ohno,10,29.3332,3,1st Place,999,10,999,0,0.3397685007685367,0.9777733333333334,1.0,Athlete,24,Washington,United States,Julianne Hough,1
4,Joey Fatone,10,28.6665,3,2nd Place,999,10,999,0,0.33204606818489824,0.95555,2.0,Singer/Rapper,30,New York,United States,Kym Johnson,2
4,Laila Ali,10,28.3332,3,3rd Place,999,10,999,0,0.3281854310465651,0.9444400000000001,3.0,Athlete,29,Florida,United States,Maksim Chmerkoskiy,3
5,Sabrina Bryan,1,26.0,3,Eliminated Week 6,6,6,6,0,0.10116731517509728,0.8666666666666667,1.0,Actor/Actress,23,California,United States,Mark Ballas,7
5,Helio Castroneves,1,25.0,3,1st Place,999,10,999,0,0.09727626459143969,0.8333333333333334,2.0,Racing Driver,32,,Brazil,Julianne Hough,1
5,Jane Seymour,1,24.0,3,Eliminated Week 7,7,7,7,0,0.0933852140077821,0.8,3.0,Actor/Actress,56,,England,Tony Dovolani,6
5,Mel B,1,24.0,3,2nd Place,999,10,999,0,0.0933852140077821,0.8,3.0,Singer/Rapper,32,,England,Maksim Chmerkoskiy,2
5,Albert Reed,1,21.0,3,Eliminated Week 2,2,2,2,0,0.08171206225680934,0.7,5.0,Model,22,Florida,United States,Anna Trebunskaya,11
5,Cameron Mathison,1,21.0,3,Eliminated Week 8,8,8,8,0,0.08171206225680934,0.7,5.0,Actor/Actress,38,,Canada,Edyta Sliwinska,5
5,Jennie Garth,1,21.0,3,Eliminated Week 9,9,9,9,0,0.08171206225680934,0.7,5.0,Actor/Actress,35,Illinois,United States,Derek Hough,4
5,Marie Osmond,1,21.0,3,3rd Place,999,10,999,0,0.08171206225680934,0.7,5.0,Singer/Rapper,47,Utah,United States,Jonathan Roberts,3
5,Mark Cuban,1,21.0,3,Eliminated Week 5,5,5,5,0,0.08171206225680934,0.7,5.0,TV Personality,49,Pennsylvania,United States,Kym Johnson,8
5,Wayne Newton,1,19.0,3,Eliminated Week 3,3,3,3,0,0.07392996108949416,0.6333333333333333,10.0,Singer/Rapper,65,Virginia,United States,Cheryl Burke,10
5,Floyd Mayweather Jr. ,1,18.0,3,Eliminated Week 4,4,4,4,0,0.07003891050583658,0.6,11.0,Athlete,30,Michigan,United States,Karina Smirnoff,9
5,Josie Maran,1,16.0,3,Eliminated Week 1,1,1,1,1,0.0622568093385214,0.5333333333333333,12.0,Model,29,California,United States,Alec Mazo,12
5,Helio Castroneves,2,27.0,3,1st Place,999,10,999,0,0.1134453781512605,0.9,1.0,Racing Driver,32,,Brazil,Julianne Hough,1
5,Sabrina Bryan,2,26.0,3,Eliminated Week 6,6,6,6,0,0.1092436974789916,0.8666666666666667,2.0,Actor/Actress,23,California,United States,Mark Ballas,7
5,Marie Osmond,2,24.0,3,3rd Place,999,10,999,0,0.10084033613445378,0.8,3.0,Singer/Rapper,47,Utah,United States,Jonathan Roberts,3
5,Mel B,2,23.0,3,2nd Place,999,10,999,0,0.09663865546218488,0.7666666666666667,4.0,Singer/Rapper,32,,England,Maksim Chmerkoskiy,2
5,Albert Reed,2,21.0,3,Eliminated Week 2,2,2,2,1,0.08823529411764706,0.7,5.0,Model,22,Florida,United States,Anna Trebunskaya,11
5,Cameron Mathison,2,21.0,3,Eliminated Week 8,8,8,8,0,0.08823529411764706,0.7,5.0,Actor/Actress,38,,Canada,Edyta Sliwinska,5
5,Floyd Mayweather Jr. ,2,21.0,3,Eliminated Week 4,4,4,4,0,0.08823529411764706,0.7,5.0,Athlete,30,Michigan,United States,Karina Smirnoff,9
5,Jane Seymour,2,21.0,3,Eliminated Week 7,7,7,7,0,0.08823529411764706,0.7,5.0,Actor/Actress,56,,England,Tony Dovolani,6
5,Jennie Garth,2,21.0,3,Eliminated Week 9,9,9,9,0,0.08823529411764706,0.7,5.0,Actor/Actress,35,Illinois,United States,Derek Hough,4
5,Mark Cuban,2,18.0,3,Eliminated Week 5,5,5,5,0,0.07563025210084033,0.6,10.0,TV Personality,49,Pennsylvania,United States,Kym Johnson,8
5,Wayne Newton,2,15.0,3,Eliminated Week 3,3,3,3,0,0.06302521008403361,0.5,11.0,Singer/Rapper,65,Virginia,United States,Cheryl Burke,10
5,Jane Seymour,3,27.0,3,Eliminated Week 7,7,7,7,0,0.11297071129707113,0.9,1.0,Actor/Actress,56,,England,Tony Dovolani,6
5,Mel B,3,27.0,3,2nd Place,999,10,999,0,0.11297071129707113,0.9,1.0,Singer/Rapper,32,,England,Maksim Chmerkoskiy,2
5,Sabrina Bryan,3,27.0,3,Eliminated Week 6,6,6,6,0,0.11297071129707113,0.9,1.0,Actor/Actress,23,California,United States,Mark Ballas,7
5,Jennie Garth,3,26.0,3,Eliminated Week 9,9,9,9,0,0.1087866108786611,0.8666666666666667,4.0,Actor/Actress,35,Illinois,United States,Derek Hough,4
5,Marie Osmond,3,26.0,3,3rd Place,999,10,999,0,0.1087866108786611,0.8666666666666667,4.0,Singer/Rapper,47,Utah,United States,Jonathan Roberts,3
5,Helio Castroneves,3,24.0,3,1st Place,999,10,999,0,0.100418410041841,0.8,6.0,Racing Driver,32,,Brazil,Julianne Hough,1
5,Cameron Mathison,3,23.0,3,Eliminated Week 8,8,8,8,0,0.09623430962343096,0.7666666666666667,7.0,Actor/Actress,38,,Canada,Edyta Sliwinska,5
5,Floyd Mayweather Jr. ,3,21.0,3,Eliminated Week 4,4,4,4,0,0.08786610878661087,0.7,8.0,Athlete,30,Michigan,United States,Karina Smirnoff,9
5,Mark Cuban,3,20.0,3,Eliminated Week 5,5,5,5,0,0.08368200836820083,0.6666666666666666,9.0,TV Personality,49,Pennsylvania,United States,Kym Johnson,8
5,Wayne Newton,3,18.0,3,Eliminated Week 3,3,3,3,1,0.07531380753138076,0.6,10.0,Singer/Rapper,65,Virginia,United States,Cheryl Burke,10
5,Sabrina Bryan,4,30.0,3,Eliminated Week 6,6,6,6,0,0.1282051282051282,1.0,1.0,Actor/Actress,23,California,United States,Mark Ballas,7
5,Cameron Mathison,4,27.0,3,Eliminated Week 8,8,8,8,0,0.11538461538461539,0.9,2.0,Actor/Actress,38,,Canada,Edyta Sliwinska,5
5,Helio Castroneves,4,27.0,3,1st Place,999,10,999,0,0.11538461538461539,0.9,2.0,Racing Driver,32,,Brazil,Julianne Hough,1
5,Jennie Garth,4,27.0,3,Eliminated Week 9,9,9,9,0,0.11538461538461539,0.9,2.0,Actor/Actress,35,Illinois,United States,Derek Hough,4
5,Jane Seymour,4,26.0,3,Eliminated Week 7,7,7,7,0,0.1111111111111111,0.8666666666666667,5.0,Actor/Actress,56,,England,Tony Dovolani,6
5,Marie Osmond,4,26.0,3,3rd Place,999,10,999,0,0.1111111111111111,0.8666666666666667,5.0,Singer/Rapper,47,Utah,United States,Jonathan Roberts,3
5,Mel B,4,26.0,3,2nd Place,999,10,999,0,0.1111111111111111,0.8666666666666667,5.0,Singer/Rapper,32,,England,Maksim Chmerkoskiy,2
5,Floyd Mayweather Jr. ,4,23.0,3,Eliminated Week 4,4,4,4,1,0.09829059829059829,0.7666666666666667,8.0,Athlete,30,Michigan,United States,Karina Smirnoff,9
5,Mark Cuban,4,22.0,3,Eliminated Week 5,5,5,5,0,0.09401709401709402,0.7333333333333333,9.0,TV Personality,49,Pennsylvania,United States,Kym Johnson,8
5,Mel B,5,29.0,3,2nd Place,999,10,999,0,0.1457286432160804,0.9666666666666667,1.0,Singer/Rapper,32,,England,Maksim Chmerkoskiy,2
5,Sabrina Bryan,5,28.0,3,Eliminated Week 6,6,6,6,0,0.1407035175879397,0.9333333333333333,2.0,Actor/Actress,23,California,United States,Mark Ballas,7
5,Cameron Mathison,5,26.0,3,Eliminated Week 8,8,8,8,0,0.1306532663316583,0.8666666666666667,3.0,Actor/Actress,38,,Canada,Edyta Sliwinska,5
5,Jane Seymour,5,26.0,3,Eliminated Week 7,7,7,7,0,0.1306532663316583,0.8666666666666667,3.0,Actor/Actress,56,,England,Tony Dovolani,6
5,Jennie Garth,5,25.0,3,Eliminated Week 9,9,9,9,0,0.12562814070351758,0.8333333333333334,5.0,Actor/Actress,35,Illinois,United States,Derek Hough,4
5,Helio Castroneves,5,23.0,3,1st Place,999,10,999,0,0.11557788944723618,0.7666666666666667,6.0,Racing Driver,32,,Brazil,Julianne Hough,1
5,Marie Osmond,5,21.0,3,3rd Place,999,10,999,0,0.10552763819095477,0.7,7.0,Singer/Rapper,47,Utah,United States,Jonathan Roberts,3
5,Mark Cuban,5,21.0,3,Eliminated Week 5,5,5,5,1,0.10552763819095477,0.7,7.0,TV Personality,49,Pennsylvania,United States,Kym Johnson,8
5,Mel B,6,30.0,3,2nd Place,999,10,999,0,0.16666666666666666,1.0,1.0,Singer/Rapper,32,,England,Maksim Chmerkoskiy,2
5,Helio Castroneves,6,28.0,3,1st Place,999,10,999,0,0.15555555555555556,0.9333333333333333,2.0,Racing Driver,32,,Brazil,Julianne Hough,1
5,Jennie Garth,6,27.0,3,Eliminated Week 9,9,9,9,0,0.15,0.9,3.0,Actor/Actress,35,Illinois,United States,Derek Hough,4
5,Cameron Mathison,6,25.0,3,Eliminated Week 8,8,8,8,0,0.1388888888888889,0.8333333333333334,4.0,Actor/Actress,38,,Canada,Edyta Sliwinska,5
5,Sabrina Bryan,6,25.0,3,Eliminated Week 6,6,6,6,1,0.1388888888888889,0.8333333333333334,4.0,Actor/Actress,23,California,United States,Mark Ballas,7
5,Marie Osmond,6,23.0,3,3rd Place,999,10,999,0,0.12777777777777777,0.7666666666666667,6.0,Singer/Rapper,47,Utah,United States,Jonathan Roberts,3
5,Jane Seymour,6,22.0,3,Eliminated Week 7,7,7,7,0,0.12222222222222222,0.7333333333333333,7.0,Actor/Actress,56,,England,Tony Dovolani,6
5,Mel B,7,27.0,3,2nd Place,999,10,999,0,0.17307692307692307,0.9,1.0,Singer/Rapper,32,,England,Maksim Chmerkoskiy,2
5,Jennie Garth,7,26.5,3,Eliminated Week 9,9,9,9,0,0.16987179487179488,0.8833333333333333,2.0,Actor/Actress,35,Illinois,United States,Derek Hough,4
5,Helio Castroneves,7,26.0,3,1st Place,999,10,999,0,0.16666666666666666,0.8666666666666667,3.0,Racing Driver,32,,Brazil,Julianne Hough,1
5,Marie Osmond,7,26.0,3,3rd Place,999,10,999,0,0.16666666666666666,0.8666666666666667,3.0,Singer/Rapper,47,Utah,United States,Jonathan Roberts,3
5,Cameron Mathison,7,25.5,3,Eliminated Week 8,8,8,8,0,0.16346153846153846,0.85,5.0,Actor/Actress,38,,Canada,Edyta Sliwinska,5
5,Jane Seymour,7,25.0,3,Eliminated Week 7,7,7,7,1,0.16025641025641027,0.8333333333333334,6.0,Actor/Actress,56,,England,Tony Dovolani,6
5,Helio Castroneves,8,28.5,3,1st Place,999,10,999,0,0.21673003802281368,0.95,1.0,Racing Driver,32,,Brazil,Julianne Hough,1
5,Mel B,8,28.0,3,2nd Place,999,10,999,0,0.21292775665399238,0.9333333333333333,2.0,Singer/Rapper,32,,England,Maksim Chmerkoskiy,2
5,Cameron Mathison,8,25.5,3,Eliminated Week 8,8,8,8,1,0.19391634980988592,0.85,3.0,Actor/Actress,38,,Canada,Edyta Sliwinska,5
5,Jennie Garth,8,25.0,3,Eliminated Week 9,9,9,9,0,0.19011406844106463,0.8333333333333334,4.0,Actor/Actress,35,Illinois,United States,Derek Hough,4
5,Marie Osmond,8,24.5,3,3rd Place,999,10,999,0,0.18631178707224336,0.8166666666666667,5.0,Singer/Rapper,47,Utah,United States,Jonathan Roberts,3
5,Helio Castroneves,9,30.0,3,1st Place,999,10,999,0,0.2564102564102564,1.0,1.0,Racing Driver,32,,Brazil,Julianne Hough,1
5,Mel B,9,30.0,3,2nd Place,999,10,999,0,0.2564102564102564,1.0,1.0,Singer/Rapper,32,,England,Maksim Chmerkoskiy,2
5,Jennie Garth,9,29.0,3,Eliminated Week 9,9,9,9,1,0.24786324786324787,0.9666666666666667,3.0,Actor/Actress,35,Illinois,United States,Derek Hough,4
5,Marie Osmond,9,28.0,3,3rd Place,999,10,999,0,0.23931623931623933,0.9333333333333333,4.0,Singer/Rapper,47,Utah,United States,Jonathan Roberts,3
5,Mel B,10,28.333199999999998,3,2nd Place,999,10,999,0,0.35714222688890257,0.94444,1.0,Singer/Rapper,32,,England,Maksim Chmerkoskiy,2
5,Helio Castroneves,10,27.9999,3,1st Place,999,10,999,0,0.35294095402801606,0.93333,2.0,Racing Driver,32,,Brazil,Julianne Hough,1
5,Marie Osmond,10,23.0,3,3rd Place,999,10,999,0,0.2899168190830813,0.7666666666666667,3.0,Singer/Rapper,47,Utah,United States,Jonathan Roberts,3
6,Kristi Yamaguchi,1,27.0,3,1st Place,999,10,999,0,0.1111111111111111,0.9,1.0,Athlete,36,California,United States,Mark Ballas,1
6,Mario,1,24.0,3,Eliminated Week 8,8,8,8,0,0.09876543209876543,0.8,2.0,Singer/Rapper,21,Maryland,United States,Karina Smirnoff,5
6,Priscilla Presley,1,24.0,3,Eliminated Week 5,5,5,5,0,0.09876543209876543,0.8,2.0,Actor/Actress,62,New York,United States,Louis van Amstel,8
6,Jason Taylor,1,22.0,3,2nd Place,999,10,999,0,0.09053497942386832,0.7333333333333333,4.0,Athlete,33,Pennsylvania,United States,Edyta Sliwinska,2
6,Marlee Matlin,1,22.0,3,Eliminated Week 6,6,6,6,0,0.09053497942386832,0.7333333333333333,4.0,Actor/Actress,42,Illinois,United States,Fabian Sanchez,7
6,Cristian de la Fuente,1,21.0,3,3rd Place,999,10,999,0,0.08641975308641975,0.7,6.0,Actor/Actress,34,,Chile,Cheryl Burke,3
6,Shannon Elizabeth,1,21.0,3,Eliminated Week 7,7,7,7,0,0.08641975308641975,0.7,6.0,Actor/Actress,34,Texas,United States,Derek Hough,6
6,Marissa Jaret Winokur,1,18.0,3,Eliminated Week 9,9,9,9,0,0.07407407407407407,0.6,8.0,Actor/Actress,35,New York,United States,Tony Dovolani,4
6,Steve Guttenberg,1,18.0,3,Eliminated Week 3,3,3,3,0,0.07407407407407407,0.6,8.0,Actor/Actress,49,New York,United States,Anna Trebunskaya,10
6,Penn Jillette,1,16.0,3,Eliminated Week 2,2,2,2,0,0.06584362139917696,0.5333333333333333,10.0,Magician,53,Massachusetts,United States,Kym Johnson,12
6,Adam Carolla,1,15.0,3,Eliminated Week 4,4,4,4,0,0.06172839506172839,0.5,11.0,Radio Personality,43,California,United States,Julianne Hough,9
6,Monica Seles,1,15.0,3,Eliminated Week 2,2,2,2,0,0.06172839506172839,0.5,11.0,Athlete,34,,Yugoslavia,Jonathan Roberts,11
6,Jason Taylor,2,27.0,3,2nd Place,999,10,999,0,0.10505836575875487,0.9,1.0,Athlete,33,Pennsylvania,United States,Edyta Sliwinska,2
6,Kristi Yamaguchi,2,27.0,3,1st Place,999,10,999,0,0.10505836575875487,0.9,1.0,Athlete,36,California,United States,Mark Ballas,1
6,Mario,2,26.0,3,Eliminated Week 8,8,8,8,0,0.10116731517509728,0.8666666666666667,3.0,Singer/Rapper,21,Maryland,United States,Karina Smirnoff,5
6,Marlee Matlin,2,24.0,3,Eliminated Week 6,6,6,6,0,0.0933852140077821,0.8,4.0,Actor/Actress,42,Illinois,United States,Fabian Sanchez,7
6,Shannon Elizabeth,2,24.0,3,Eliminated Week 7,7,7,7,0,0.0933852140077821,0.8,4.0,Actor/Actress,34,Texas,United States,Derek Hough,6
6,Marissa Jaret Winokur,2,21.0,3,Eliminated Week 9,9,9,9,0,0.08171206225680934,0.7,6.0,Actor/Actress,35,New York,United States,Tony Dovolani,4
6,Priscilla Presley,2,21.0,3,Eliminated Week 5,5,5,5,0,0.08171206225680934,0.7,6.0,Actor/Actress,62,New York,United States,Louis van Amstel,8
6,Cristian de la Fuente,2,20.0,3,3rd Place,999,10,999,0,0.07782101167315175,0.6666666666666666,8.0,Actor/Actress,34,,Chile,Cheryl Burke,3
6,Adam Carolla,2,19.0,3,Eliminated Week 4,4,4,4,0,0.07392996108949416,0.6333333333333333,9.0,Radio Personality,43,California,United States,Julianne Hough,9
6,Penn Jillette,2,17.0,3,Eliminated Week 2,2,2,2,1,0.06614785992217899,0.5666666666666667,10.0,Magician,53,Massachusetts,United States,Kym Johnson,12
6,Steve Guttenberg,2,16.0,3,Eliminated Week 3,3,3,3,0,0.0622568093385214,0.5333333333333333,11.0,Actor/Actress,49,New York,United States,Anna Trebunskaya,10
6,Monica Seles,2,15.0,3,Eliminated Week 2,2,2,2,1,0.058365758754863814,0.5,12.0,Athlete,34,,Yugoslavia,Jonathan Roberts,11
6,Kristi Yamaguchi,3,27.0,3,1st Place,999,10,999,0,0.11842105263157894,0.9,1.0,Athlete,36,California,United States,Mark Ballas,1
6,Priscilla Presley,3,26.0,3,Eliminated Week 5,5,5,5,0,0.11403508771929824,0.8666666666666667,2.0,Actor/Actress,62,New York,United States,Louis van Amstel,8
6,Cristian de la Fuente,3,25.0,3,3rd Place,999,10,999,0,0.10964912280701754,0.8333333333333334,3.0,Actor/Actress,34,,Chile,Cheryl Burke,3
6,Shannon Elizabeth,3,24.0,3,Eliminated Week 7,7,7,7,0,0.10526315789473684,0.8,4.0,Actor/Actress,34,Texas,United States,Derek Hough,6
6,Jason Taylor,3,23.0,3,2nd Place,999,10,999,0,0.10087719298245613,0.7666666666666667,5.0,Athlete,33,Pennsylvania,United States,Edyta Sliwinska,2
6,Adam Carolla,3,21.0,3,Eliminated Week 4,4,4,4,0,0.09210526315789473,0.7,6.0,Radio Personality,43,California,United States,Julianne Hough,9
6,Mario,3,21.0,3,Eliminated Week 8,8,8,8,0,0.09210526315789473,0.7,6.0,Singer/Rapper,21,Maryland,United States,Karina Smirnoff,5
6,Marlee Matlin,3,21.0,3,Eliminated Week 6,6,6,6,0,0.09210526315789473,0.7,6.0,Actor/Actress,42,Illinois,United States,Fabian Sanchez,7
6,Steve Guttenberg,3,21.0,3,Eliminated Week 3,3,3,3,1,0.09210526315789473,0.7,6.0,Actor/Actress,49,New York,United States,Anna Trebunskaya,10
